id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
1990905877470327053,1990905875104739689,2,4,2025-11-18,2025-11-18T22:12:05.000Z,"High-End LP Generator (Swiss Style)

後述する【Input Text】を元に、以下の仕様を厳守して最高品質のLPをReact(Single File)で実装してください。

1. Design Concept: ""Swiss Modern &amp; Bento""

Style: Apple/Linear流の「スイス・モダンスタイル」。装飾を排除し、余白とタイポグラフィで魅せる。",278,12,1,1,530,31571,,,,https://x.com/masahirochaen/status/1990905877470327053
1990905875104739689,1990905875104739689,1,4,2025-11-18,2025-11-18T22:12:04.000Z,"このレベルのサイトがAIでポン出しで作れる世界線やばいな、、

Googleの新しいAIモデル「Gemini 3」恐るべし。

このサイトを一撃で作れるプロンプトはこちら↓ https://t.co/UxA6R0HtwW",1689,139,9,16,1564,222769,○,,,https://x.com/masahirochaen/status/1990905875104739689
1990891782616592793,1990891780620075282,1,2,2025-11-18,2025-11-18T21:16:04.000Z,"ここから利用できます。
https://t.co/5b4rET7Mro",20,3,0,0,17,8014,,,○,https://x.com/masahirochaen/status/1990891782616592793
1990891780620075282,1990891780620075282,2,2,2025-11-18,2025-11-18T21:16:04.000Z,"Googleから開発ツールのIDEまでも登場。無料で使えます。
既にGemini 3 Proも搭載。他にもClaudeやGPTのモデルも利用可能。

Cursorすら獲りにいくGoogleの全方位戦略が半端ない。。

AI eats everythingならぬ、Google eats everything。。。 https://t.co/dmu8SQWvGl",129,16,1,0,48,16741,○,,,https://x.com/masahirochaen/status/1990891780620075282
1990856280550859003,1990801096932298964,3,3,2025-11-18,2025-11-18T18:55:00.000Z,"本家Geminiにも登場しております！
https://t.co/fmAI6LOYv2",13,0,0,0,0,11338,,,,https://x.com/masahirochaen/status/1990856280550859003
1990835698220609732,1990835698220609732,1,1,2025-11-18,2025-11-18T17:33:13.000Z,"サムアルトマンが思わず、感動ツイートするレベルのGemini 3 https://t.co/78WnCxGOQs",402,40,3,3,79,155073,,,○,https://x.com/masahirochaen/status/1990835698220609732
1990830143880020119,1990830143880020119,1,1,2025-11-18,2025-11-18T17:11:08.000Z,"Gemini 3の資料作成が素晴らしい。
もうAIの不気味の谷を超えてますね。

参考資料をアップした際の再現度が高い。

Google Slidesへの出力も可能です。本家なのでズレも少ない。

資料作成という苦行から人類が解放される日も近い。 https://t.co/3cX1ZVbx8j",1033,97,6,18,532,99418,○,,,https://x.com/masahirochaen/status/1990830143880020119
1990824727338963412,1990819532429234489,6,6,2025-11-18,2025-11-18T16:49:37.000Z,"（5/n）使用感

先行利用させていただいておりましたが、従来モデルと文章力、推論力、コーディングとかなり優れている印象です！

@googlejapan 
#EarlyAccess 

https://t.co/vEbIPtdQys",13,1,0,0,3,12233,,,,https://x.com/masahirochaen/status/1990824727338963412
1990823250813989353,1990819532429234489,5,6,2025-11-18,2025-11-18T16:43:45.000Z,"（4/n）④""Thinking""モードで利用可能

Gemini 3 Proは本日グローバル展開開始。
※私の法人アカウントはまだ2.5Proでした。個人アカウントが優先公開でしょうか？

アクセス方法：
Geminiアプリのモデル選択→「Thinking」を選択

特徴：
・世界最高のマルチモーダル理解
・史上最高のVibe Coding能力 https://t.co/Gwq32jD34B",13,0,1,0,4,9854,○,,,https://x.com/masahirochaen/status/1990823250813989353
1990822878963773540,1990819532429234489,4,6,2025-11-18,2025-11-18T16:42:16.000Z,"（3/n）③Gemini Agentで複雑タスク自動化

【指示するだけで全部やってくれる】
Gemini Agent（実験版）の実力が凄い。

「受信箱を整理して」→重要メール抽出＋返信下書き

「来週の旅行で80ドル以下のSUVを予約手伝って」→Gmail からフライト情報取得→予算内レンタカー比較→予約準備

Deep https://t.co/c0Lcvlj1fB",12,0,1,0,8,4868,,○,,https://x.com/masahirochaen/status/1990822878963773540
1990822567918383478,1990819532429234489,3,6,2025-11-18,2025-11-18T16:41:02.000Z,"（2/n）②Generative Interfaces搭載

【UIがプロンプトで生まれる時代】

従来：どんな質問も同じテキスト形式
新時代：プロンプトに応じて最適なUIを自動生成

「ローマ旅行を計画して」→雑誌風のビジュアル旅程表

「ゴッホ美術館を解説」→インタラクティブなギャラリーUI

Visual https://t.co/RqN1wNw9K2",13,3,1,0,4,4337,,○,,https://x.com/masahirochaen/status/1990822567918383478
1990821871588163809,1990821871588163809,1,1,2025-11-18,2025-11-18T16:38:16.000Z,"Gemini 3のコーディングスキルが限界突破している…

AIっぽさが消えたウェブサイトが1分で作れた。

ジュニアエンジニア、駆け出しWebデザイナーの仕事がいよいよ危なくなる。

初心者をコストと時間をかけて育成するなら、ベテランがAI使えばいいじゃんってなりそう。 https://t.co/McdKCiBvzF",737,74,11,14,382,93953,,○,,https://x.com/masahirochaen/status/1990821871588163809
1990820081107181938,1990819532429234489,2,6,2025-11-18,2025-11-18T16:31:09.000Z,"（1/n）①世界No.1の推論能力

ほぼ全ての項目で世界トップクラス
AGIへまた近づく

■ 主要数値
・LMArena: 1501 Elo(世界1位、前世代から大幅向上)
・PhD級推論：Humanity's Last Exam 37.5%、GPQA Diamond 91.9%
・数学性能：MathArena Apex 23.4%(新記録)
・コーディング: WebDev Arena 1487 https://t.co/vYSeQCg3gv",18,3,1,1,4,7074,○,,,https://x.com/masahirochaen/status/1990820081107181938
1990819532429234489,1990819532429234489,1,6,2025-11-18,2025-11-18T16:28:58.000Z,"【⚡️速報】GoogleがGemini 3を正式リリース

性能向上に加えて、便利な機能も複数搭載。
先行アクセスで利用してましたが、コーディング性能も素晴らしい。

①世界No.1の推論能力
②Generative Interfaces搭載
③Gemini Agentで複雑タスク自動化
④""Thinking""モードで利用可能

↓スレッドで解説 https://t.co/GBJeVzyrLd",178,17,7,7,112,81521,○,○,,https://x.com/masahirochaen/status/1990819532429234489
1990814639425482784,1990814367873397000,2,2,2025-11-18,2025-11-18T16:09:32.000Z,"■ 概要
Microsoft、NVIDIA、Anthropicが戦略的パートナーシップを発表。AnthropicはAzure上でClaudeをスケールし、NVIDIAアーキテクチャを採用。Azure企業顧客に拡張されたモデル選択肢と新機能を提供する体制を構築。

■ 主要数値 https://t.co/D2eDyp9S0y",11,1,0,0,2,6751,○,,,https://x.com/masahirochaen/status/1990814639425482784
1990814367873397000,1990814367873397000,1,2,2025-11-18,2025-11-18T16:08:27.000Z,"【史上最大級のAI連合爆誕】
Microsoft・NVIDIA・Anthropicが戦略提携

・Azure投資額$300億＋最大1GW規模
・NVIDIA・MS合計$150億の投資
・Copilot全製品で利用可能

ClaudeはGCP、Azure、AWSと主要クラウド全て利用可能な唯一のモデルに。AI勢力図がガラッと変わりそう。↓
https://t.co/3sUGkQbnpk",100,16,1,1,40,15525,,○,○,https://x.com/masahirochaen/status/1990814367873397000
1990801462495228166,1990801096932298964,2,3,2025-11-18,2025-11-18T15:17:10.000Z,"何度か試してますが、結構エラー出ますね、、

Gemini本家にはまだ来ていないようです。

https://t.co/VwyNdyRUgK https://t.co/IvHwbshZUF",12,0,1,0,4,13219,○,,○,https://x.com/masahirochaen/status/1990801462495228166
1990801096932298964,1990801096932298964,1,3,2025-11-18,2025-11-18T15:15:43.000Z,"【⚡️速報】遂にGemini-3 Proが一般公開。  

Google AI Studioを見たらすでに公開されていました。

知識のカットオフは2025年1月でAPI費用は2.5 Proよりはやや高めです。  

ここから無料で使えます↓ https://t.co/wCOoXLOEck",256,31,1,5,93,40336,○,,,https://x.com/masahirochaen/status/1990801096932298964
1990798602344833378,1990798602344833378,1,1,2025-11-18,2025-11-18T15:05:48.000Z,"Google DeepMindからGemini 3を匂わす投稿が、、、

一応リークでGemini 3 Proのベンチマーク情報も公開されていたりします。Claude 4.5 SonnetやGPT 5.1を超える模様。

もう、公開秒読みですね。明日か明後日か、、

https://t.co/a0f6sfkv7e https://t.co/8Of0hzRfKo https://t.co/wlPX29HtWm",36,6,1,0,9,43650,○,,○,https://x.com/masahirochaen/status/1990798602344833378
1990703496606462467,1990702984821682571,3,3,2025-11-18,2025-11-18T08:47:53.000Z,"生成後も右上のボタンから修正も可能です。

@での資料選択機能が便利です。 https://t.co/lOgthoS6Rh",9,0,0,0,4,6665,○,,,https://x.com/masahirochaen/status/1990703496606462467
1990703233661378776,1990702984821682571,2,3,2025-11-18,2025-11-18T08:46:51.000Z,"Google formの新規作成を押すと作成画面が現れます。
ここでプロンプトを打てばOKです。

https://t.co/FbnWzauIDi https://t.co/3O0jC4YOJP",7,0,1,0,7,7754,○,,○,https://x.com/masahirochaen/status/1990703233661378776
1990702984821682571,1990702984821682571,1,3,2025-11-18,2025-11-18T08:45:51.000Z,"これは神アプデ。Google Formが日本語の簡単な指示から自動生成できるようになった。

今まで地味に面倒だった作業なので本当に助かる。

さらに、資料やスプシをメンションすれば、それを元にフォーム作成も可能。生成も速く、ストレスなし。 https://t.co/Iprkx2O1ZP",438,45,1,14,300,50088,,○,,https://x.com/masahirochaen/status/1990702984821682571
1990644603322839164,1990643758921363621,2,2,2025-11-18,2025-11-18T04:53:52.000Z,"このURLからXアカウントログインですぐ使えます。
https://t.co/UMBlKmeJRy

右のモデル選択を選び、Grok 4.1を選択。

あとは今プロンプト入力すれば自動で投稿分析してくれます。

アカウント名は期間は自由に設定しましょう。 https://t.co/XhiQNEq7I3",12,3,0,0,15,8795,○,,○,https://x.com/masahirochaen/status/1990644603322839164
1990643758921363621,1990643758921363621,1,2,2025-11-18,2025-11-18T04:50:31.000Z,"【⚡️速報】Xが世界No.1の精度を誇る「Grok4.1」を全ユーザーに公開。

・LMArena世界1位（gemini、gpt、Claude超え）
・ハルシネーション65%削減（12.09%→4.22%）
・感情理解力でGPT-5超え

人間味と精度の両立を実現。

X投稿の検索精度も向上。X投稿の分析も可能。
使い方とプロンプトはこちら↓ https://t.co/kYBuBLo7me",240,38,2,6,92,34567,○,,,https://x.com/masahirochaen/status/1990643758921363621
1990569656634257666,1990569654964900337,1,2,2025-11-17,2025-11-17T23:56:03.000Z,"詳細はこの動画にて
https://t.co/lfGF7IOgZ2",13,1,0,0,12,19914,,,○,https://x.com/masahirochaen/status/1990569656634257666
1990569654964900337,1990569654964900337,2,2,2025-11-17,2025-11-17T23:56:03.000Z,"【時価総額4.5兆円（290億ドル）まで成長した「PM不在」戦略】

CursorはフルタイムPMを置かずに急成長した。その運営スタイルは大手テックの常識とは大きく異なる。

①PM機能を分散  
・デザイナーとエンジニアが役割を横断し、足りない部分はAIで補完。

②デザインよりコード起点 https://t.co/yc1R22MXa9",644,64,2,26,560,103426,○,,,https://x.com/masahirochaen/status/1990569654964900337
1990539473915163060,1990539472153579882,1,2,2025-11-17,2025-11-17T21:56:07.000Z,"https://t.co/Nk8YbGnhH9",6,0,0,0,1,14948,,,○,https://x.com/masahirochaen/status/1990539473915163060
1990539472153579882,1990539472153579882,2,2,2025-11-17,2025-11-17T21:56:07.000Z,"AIバブルを正当化するには、2030年までに「ユーザー1人あたり年400ドル」を稼ぐ必要があるという試算が出ている。一見ハードルが高いが、すでに到達している企業もある。

【実例】
・Apple：約1,000ドル/年 （1億6500万人）
・Google：約1,000ドル/年 （2億5000万人）
・Facebook：約240ドル/年 https://t.co/rLUScHXAK5",195,27,3,5,74,32822,○,,,https://x.com/masahirochaen/status/1990539472153579882
1990365158888370265,1990365158888370265,1,1,2025-11-17,2025-11-17T10:23:27.000Z,"最近、推しの TENTIAL。

やや高いですが、睡眠のパフォーマンスを上げるための投資。

一回着ると肌触りが良くてハマります。

都内に複数店舗があるので、オンラインで迷う → オフラインで試着して購入ができて良い体験。

夏用パジャマ2個、冬用1個、部屋着パーカー…気付いたら結構買ってました笑 https://t.co/Vgb7S1UbdE",175,4,3,2,60,56980,○,,,https://x.com/masahirochaen/status/1990365158888370265
1990346398756377050,1990346296012542110,2,2,2025-11-17,2025-11-17T09:08:54.000Z,"①ChatGPTに「グループチャット」登場

https://t.co/lIghziLPHq",10,1,0,0,2,12446,,,,https://x.com/masahirochaen/status/1990346398756377050
1990346296012542110,1990346296012542110,1,2,2025-11-17,2025-11-17T09:08:30.000Z,"【🔥1週間の重要AIニュース】

先週はChatGPTのアップデートがメインでした。
GPT-5.1、グループチャット是非使ってみてください。

①ChatGPTに「グループチャット」登場
②ChatGPTから新モデル「GPT-5.1」が登場
③Xが完全暗号化Chatを正式リリース
④Google：広告運用を自動化するAIを公開 https://t.co/tIXji8iqdb",49,0,1,0,19,12179,○,,,https://x.com/masahirochaen/status/1990346296012542110
1990290681978565025,1990290681978565025,1,1,2025-11-17,2025-11-17T05:27:31.000Z,"移動中を無駄にしないスマホでできるAI活用方法は「Deep Research×資料生成」

特にChatGPT 5 ProのDeepResearchとManusの資料作成のコンボが相性良すぎる。

現存する何万文字も出力できるリサーチを資料化すると理解も早まる。

・競合調査
・新規事業の創出
・自社の事業戦略見直し https://t.co/VW3iqrjqA3",161,11,5,2,132,25716,○,,,https://x.com/masahirochaen/status/1990290681978565025
1990284152017768839,1990284092836110788,5,5,2025-11-17,2025-11-17T05:01:34.000Z,"（5/n）Google DeepMindの狙いは明確：
🤖 ロボティクスへの応用

SIMA 2が獲得したスキル：
・環境認識とナビゲーション
・ツール使用
・人間との協働
→これらは実世界ロボットの必須能力

限定研究プレビューで学術機関・開発者に提供中

仮想世界での成功 → 現実世界のAGI実現へ",9,0,0,0,6,6891,,,,https://x.com/masahirochaen/status/1990284152017768839
1990284150121885797,1990284092836110788,4,5,2025-11-17,2025-11-17T05:01:33.000Z,"（4/n）革命的な2段階学習プロセス：

【第1段階】人間のデモで基礎学習
→600以上の基本スキルを習得

【第2段階】完全自律学習
・Geminiが新タスクを生成
・報酬モデルがパフォーマンス評価
・失敗から学習して改善

人間の介入なしで継続的に進化
これがAGIへの重要なステップ https://t.co/8IVEkZKF2H",14,0,1,0,5,7216,○,,,https://x.com/masahirochaen/status/1990284150121885797
1990284143046054063,1990284092836110788,3,5,2025-11-17,2025-11-17T05:01:32.000Z,"（3/n）

🔹 マルチモーダル対話
テキスト、音声、画像、絵文字🪓🌲で指示可能

🔹 未見環境での汎化
Genie 3が生成した新規3D世界でも即座に行動

🔹 概念転移
「採掘（mining）」→「収穫（harvesting）」
異なるゲーム間で学習を応用

🔹 自然言語説明
行動意図や計画をリアルタイムで説明 https://t.co/WvolQacZUl",4,0,1,0,1,307,,○,,https://x.com/masahirochaen/status/1990284143046054063
1990284114470289755,1990284092836110788,2,5,2025-11-17,2025-11-17T05:01:25.000Z,"（2/n）SIMA 2の最大の進化は「Gemini 2.5 Flash-Lite」の統合

従来のSIMA 1：
・単純な指示実行のみ
・タスク完了率31%
・人間のデモデータに依存

SIMA 2：
・高度な推論能力
・複雑なタスクを自律分解
・自己改善で継続学習
→人間レベル（71%）に大きく接近 https://t.co/dfA6sWLov6",5,0,1,0,2,409,,○,,https://x.com/masahirochaen/status/1990284114470289755
1990284092836110788,1990284092836110788,1,5,2025-11-17,2025-11-17T05:01:20.000Z,"Google DeepMind、ゲーム世界で「考えて行動する」SIMA 2を発表

・Gemini搭載で音声・画像・テキスト対応
・人間の指示なしで試行錯誤から自己改善
・未知のゲームでも学習内容を応用
・ロボティクス実装への明確な道筋

AGI実現への重要な一歩。詳細はこちら↓ https://t.co/fLy2VlI9Do",65,2,1,1,30,10182,,○,,https://x.com/masahirochaen/status/1990284092836110788
1990244876659892446,1990244876659892446,1,1,2025-11-17,2025-11-17T02:25:30.000Z,"これは素晴らしい。Gmailに完全自動の日程調整機能が搭載。

・カレンダーと連携し空き時間を自動検出
・メール本文から文脈を読み取り候補日時を生成
・選択後は全員にカレンダー招待を自動送信

実際に触ったが、本家なので精度は完璧。更にカレンダーからそのまま何枠も候補日の追加も可能。 https://t.co/RolTiOhOZ1",440,44,4,17,319,65790,,○,,https://x.com/masahirochaen/status/1990244876659892446
1990204507754733951,1990204500909662482,2,2,2025-11-16,2025-11-16T23:45:05.000Z,"🔗 リソース

■ TOON GitHub  
https://t.co/up2YblXXmR

■ Tokenization Playground（形式ごとのトークン数比較）  
https://t.co/HjlX9SDKl6 https://t.co/7nrjhghiXt",9,0,0,0,7,10398,○,,○,https://x.com/masahirochaen/status/1990204507754733951
1990204500909662482,1990204500909662482,1,2,2025-11-16,2025-11-16T23:45:03.000Z,"【JSONはもう古い？今話題のLLM用の新フォーマット「TOON」とは？】

・LLM向けに最適化された新データ形式 TOON
（Token-Oriented Object Notation）
・JSONより圧倒的に軽く、AIが理解しやすく、コストを大幅削減

とSNSで話題沸騰です。

ただ、

・標準化されていない https://t.co/NYKUmU6O0Q",582,61,10,20,333,82281,○,,,https://x.com/masahirochaen/status/1990204500909662482
1990178359805169903,1990178358257422624,2,2,2025-11-16,2025-11-16T22:01:11.000Z,"ソース
https://t.co/w38L9m8gOY

■ 概要
GoogleのAI研究アシスタント「NotebookLM」が2025年11月、画像をソースとして扱える機能を実装。手書きメモ、教科書スクリーンショット、グラフなどを即座に解析し知識ベースに統合。

■ 主要数値
・対応範囲：200以上の国・地域で展開
・Deep",26,1,0,0,13,14899,,,○,https://x.com/masahirochaen/status/1990178359805169903
1990178358257422624,1990178358257422624,1,2,2025-11-16,2025-11-16T22:01:10.000Z,"【🔥朗報】Google NotebookLM、ついに画像対応

○対応資料
・Google Drive、Webサイト、Youtube、資料一式
　∟最大300ファイル格納
・画像対応←NEW
　∟手書きメモ、グラフ、図表、教科書を瞬時にAIで解析可能

更に自動でソースを収集（Deep Research、Drive検索対応）

無敵すぎる、、

↓詳細 https://t.co/W3VxfqDuU0",591,66,5,6,369,48597,,○,,https://x.com/masahirochaen/status/1990178358257422624
1990043403938353454,1990043344496701820,2,2,2025-11-16,2025-11-16T13:04:55.000Z,"https://t.co/n4Svnzujox",22,0,0,0,11,10719,,,○,https://x.com/masahirochaen/status/1990043403938353454
1990043344496701820,1990043344496701820,1,2,2025-11-16,2025-11-16T13:04:41.000Z,"SHIFT社の決算資料からの学びが深い。ここまで丁寧にAI戦略を書いている企業は多くはない。

伸びている企業の決算資料は学びの宝庫なので、下手なビジネス書より何倍も生きた現場で使える知識を得られる。

そして、SHIFT社は毎回資料の作り込みが凄い。努力の結晶。

■要点

① https://t.co/aOQc8pI7Wd",641,68,4,5,486,110292,○,,,https://x.com/masahirochaen/status/1990043344496701820
1989996558943990057,1989996558943990057,1,1,2025-11-16,2025-11-16T09:58:46.000Z,"次のAI講座のテーマを考え中、、
どれが1番興味あるか投票してください〜！

①現場で使えるAI稼働の資料生成
②【初級編】バイブコーティング、アプリ作成
③Dify、n8nなどのワークフローで業務自動化
④経営者が必須でマスターすべきAI活用術
→新規事業、マネジメント、タスク管理、リサーチ etc..",18,0,1,0,5,8801,,,,https://x.com/masahirochaen/status/1989996558943990057
1989975014293295178,1989975014293295178,1,1,2025-11-16,2025-11-16T08:33:10.000Z,"【AI×資料生成の最適解】
 
Manusの資料作成、スピーカーノートまで一気に生成できる機能が搭載されていた。

最近は

・Gemini→Canvas→Google Slides
・GAS→Google Slides
・Claude、ChatGPT→PowerPoint
・Gamma、Genspark、Skywork https://t.co/HJMYwyZN7R",106,5,2,2,72,21186,○,,,https://x.com/masahirochaen/status/1989975014293295178
1989957928816935000,1989957928816935000,1,1,2025-11-16,2025-11-16T07:25:16.000Z,"【最近の日本AI市場に関して思うこと】

個人向けAIスクールは今年前半がピークな印象。

最近は大手参入の増加や広告競争の激化でROASも適正化し、  市場全体がやや落ち着いてきたイメージ。

一方で、法人向けのAI導入支援・コンサル・開発は、今も明確に拡大中。

理由はシンプルで、 https://t.co/EAskPumP8J",144,9,5,5,79,41319,○,,,https://x.com/masahirochaen/status/1989957928816935000
1989893494283096135,1989893390809665742,2,2,2025-11-16,2025-11-16T03:09:14.000Z,"■ 概要
X（旧Twitter）が2025年11月15日、完全刷新された「Chat」機能を正式リリース。エンドツーエンド暗号化を実装し、プライバシー重視の新メッセージング体験を提供。iOS・Webで展開中、Android版も近日公開予定。

■ 主要数値
・暗号化率：100%（全メッセージがE2E暗号化） https://t.co/05TSHprLHf",18,2,0,0,5,7743,○,,,https://x.com/masahirochaen/status/1989893494283096135
1989893390809665742,1989893390809665742,1,2,2025-11-16,2025-11-16T03:08:49.000Z,"【⚡️速報】Xが完全暗号化Chatを正式リリース

・スクリーンショット検知＆ブロック機能
・メッセージ編集・削除・消去可能
・E2E暗号化で完全プライバシー
・広告、トラッキングゼロ

ChatGPTグループチャットに触発されて公開を早めたか？DMより圧倒的に使いやすい

詳細↓
https://t.co/fRLeen48lo",105,13,2,4,46,20581,,○,○,https://x.com/masahirochaen/status/1989893390809665742
1989843135892176929,1989843134126428166,1,2,2025-11-15,2025-11-15T23:49:07.000Z,"■ 要点
・AI代替率:5年後に50%以上(NTT全業務)
・人員削減:コールセンター2500人→1150人(54%減)
・完全自動化:単純問い合わせ担当800人→0人
・他社動向:TOPPAN 40%、日本生命30%の業務代替を予定
・求人減少:コールセンター-19.8%、会計/経理-3%(2023年比)",26,5,1,1,9,11293,,,,https://x.com/masahirochaen/status/1989843135892176929
1989843134126428166,1989843134126428166,2,2,2025-11-15,2025-11-15T23:49:07.000Z,"【衝撃】NTTが5年で業務の半分をAI代替へ

・対象:世界34万人の従業員
・コールセンター:2500人→1150人(半減)
・単純問い合わせ担当:800人→0人
・TOPPAN 4割、日本生命3割も追随

日本の雇用が歴史的転換点を迎えている。
コールセンター、ジュニアエンジニアあたりから代替が進みそう。

詳細↓ https://t.co/AwS0958AlM",547,116,6,37,139,90251,○,,,https://x.com/masahirochaen/status/1989843134126428166
1989812923762708748,1989812921988530441,1,2,2025-11-15,2025-11-15T21:49:04.000Z,"https://t.co/aPdvNkjIhn",7,0,0,0,1,7128,,,○,https://x.com/masahirochaen/status/1989812923762708748
1989812921988530441,1989812921988530441,2,2,2025-11-15,2025-11-15T21:49:04.000Z,"海外のなんでも賭け事にできるPolymarketでGemini 3.0のリリース日すら賭け対象に、、

11月22日が直近でリリース日として濃厚な模様。

1200万ドル、約20億円近くもお金が集まっている。 https://t.co/uaMNgHpJbZ",53,2,1,0,4,10735,○,,,https://x.com/masahirochaen/status/1989812921988530441
1989727902926344607,1989727902926344607,1,1,2025-11-15,2025-11-15T16:11:14.000Z,"Youtubeのサムネイル作成という仕事が終わりを迎えそうです。

というか、ビジネス系の画像生成は殆どデザイナー不要で完結する未来が見える。 https://t.co/wzHAoa352C",82,3,1,4,35,94817,,,○,https://x.com/masahirochaen/status/1989727902926344607
1989643590512075257,1989643590512075257,1,1,2025-11-15,2025-11-15T10:36:12.000Z,"ChatGPTの「グループチャット機能」に関して、実際のデモやインストール方法付きで丁寧に解説しております。

無料プランで誰でも利用可能なので、この動画を見て是非試してください。家族や友人とも楽しめます。OpenAIの戦略や今後の展望の解説付き。

○Youtube動画↓
https://t.co/A4ee1CxhBR https://t.co/NjCPV0ceWx https://t.co/lxTOBvxDRy",93,8,2,3,50,48139,,○,○,https://x.com/masahirochaen/status/1989643590512075257
1989601049678938306,1989601049678938306,1,1,2025-11-15,2025-11-15T07:47:09.000Z,"公式発表のGPT-5.1 Prompting Guideを日本語解説。

開発者は特に必見。過去モデルと違った制御が必要。

○要点
・GPT-5.1は「早くて賢い」
・口調や文章の長さなどを自由設定
・自動でコード修正やコマンド実行
・軽い処理向け高速モード:none
・失敗例からプロンプト改善

https://t.co/DhzK2ZdzSP",95,8,0,3,77,31781,,,○,https://x.com/masahirochaen/status/1989601049678938306
1989526104693174379,1989526104693174379,1,1,2025-11-15,2025-11-15T02:49:21.000Z,"近々素晴らしい画像モデルが公開されそう。
日本語精度がChatGPTのそれを遥かに凌駕している。

私がずっと提唱していた画像ベース資料生成が現実味を帯びそう。（現状はコードベースか直接pptx生成系）

生成AIは常にワクワクさせてくれるので、全く飽きない。素晴らしい領域。趣味として成り立つ。",88,2,4,3,32,60186,,,,https://x.com/masahirochaen/status/1989526104693174379
1989523288419340557,1989523288419340557,1,1,2025-11-15,2025-11-15T02:38:10.000Z,"これは嬉しいアップデート。Aqua Voiceにテキスト変換機能が搭載。

例えば、「メール」と音声入力すると事前設定したアドレスをそのまま表示可能。実際に使ってみたが、日本語でも問題なく動作した。

メール、プロンプト、日程調整リンクなどに使うとオススメです。 https://t.co/GGzytNZACM https://t.co/wTRBDFMiNY",56,0,0,1,33,17405,○,,○,https://x.com/masahirochaen/status/1989523288419340557
1989484994696450497,1989484994696450497,1,1,2025-11-15,2025-11-15T00:06:00.000Z,"数々のGemini 3の先行体験の動画が流れていますが、WEBサイトのデザイン力が過去のモデルとは比較にならないレベルで上達している印象です。早く使いたい、、、
https://t.co/oI7SOKRmv8",128,7,2,3,45,17117,,○,○,https://x.com/masahirochaen/status/1989484994696450497
1989456054036697102,1989145238540271943,4,4,2025-11-14,2025-11-14T22:11:00.000Z,"Yotuubeでも解説しているので是非。
動画はこちら：https://t.co/A4ee1CxhBR

仕事で使えるAI情報を毎日分かりやすくまとめて発信しているので、是非フォローください☺️

@masahirochaen 

https://t.co/wiV6yz7OHK",10,0,0,0,4,27409,,,○,https://x.com/masahirochaen/status/1989456054036697102
1989316673757687820,1989316307607801893,2,2,2025-11-14,2025-11-14T12:57:09.000Z,"Youtubeでの解説はこちらから↓

https://t.co/5PaBfGn7xh",9,0,0,0,2,14125,,,○,https://x.com/masahirochaen/status/1989316673757687820
1989316307607801893,1989316307607801893,1,2,2025-11-14,2025-11-14T12:55:42.000Z,"ChatGPTのグループチャット機能の使い方と活用事例をYouTubeで最速解説。（検索したらヒット無しでした）

無料ユーザーでも使えるため、一気にマスに広がりそう。チャットにAIボットが自然に溶け込む感じが近未来的です。 https://t.co/99iB60Q1NQ https://t.co/OhHypzq05Z",54,2,3,1,28,45820,,○,○,https://x.com/masahirochaen/status/1989316307607801893
1989279390211915900,1989279390211915900,1,1,2025-11-14,2025-11-14T10:29:00.000Z,"ChatGPTのグループチャットでこの自己紹介ゲーム結構盛り上がります。アイディア出しと、ツッコミの精度が高い。

🎲 自己紹介 × 深掘りゲーム
『3つのウソホント自己紹介』

これはめちゃくちゃ盛り上がって、初対面でも一気に距離が縮むゲームです！

🎯 ルールは超シンプル
① 自分のことを3つ書く https://t.co/sv3V2yygDu https://t.co/FP3nfQl0MZ",47,2,0,0,18,19108,○,,○,https://x.com/masahirochaen/status/1989279390211915900
1989259394652279277,1989259332857549208,2,2,2025-11-14,2025-11-14T09:09:32.000Z,"まだ利用はできませんが、今後が楽しみです。

■ 概要
GoogleがGoogle AdsとGoogle Analytics向けに2つのAIエージェント「Ads Advisor」「Analytics https://t.co/RcWjs6t8Qa",19,2,1,1,19,7383,,○,,https://x.com/masahirochaen/status/1989259394652279277
1989259332857549208,1989259332857549208,1,2,2025-11-14,2025-11-14T09:09:18.000Z,"Google：広告運用を自動化するAIを公開

・Ads Advisor &amp; Analytics Advisorを発表
・Gemini搭載で会話型キャンペーン管理
・キャンペーン作成から分析まで全自動
・ポリシー違反も即時修正
・12月グローバル展開

広告運用業務もAIが侵食していくのか、、

詳細↓ https://t.co/exsvsa4oDK",282,16,2,13,222,33151,,○,,https://x.com/masahirochaen/status/1989259332857549208
1989228769245368552,1989228769245368552,1,1,2025-11-14,2025-11-14T07:07:51.000Z,"ChatGPTのグループチャット機能で、AIに仕切ってもらいながらゲームすると結構楽しいです。

例えば「究極の2択ゲーム」を選ぶと、ChatGPTが司会進行して2択問題を出し、コメントや集計まで実施。AIの意見も聞けて、新感覚の遊び方。

しかも @ https://t.co/AEPHt4Uwwv https://t.co/OhHypzq05Z",111,19,3,2,66,49058,○,,○,https://x.com/masahirochaen/status/1989228769245368552
